text,probability,gender
"Айрат",0.0005131557470970635,m
"Тимофей",0.0005105911132873861,m
"Армен",0.0005025766326321442,m
"Глеб",0.0004992334492731004,m
"Равиль",0.0004941957757183768,m
"Давид",0.0004917685330056464,m
"Арсен",0.0004788995669249436,m
"Роза",0.00046932798717096895,f
"Гульнара",0.00045325322882816934,f
"Клавдия",0.00044757439682102646,f
"Анжела",0.0004352549951281117,f
"Ренат",0.00043475122777263933,m
"Марк",0.0004261871827296094,m
"Таисия",0.0003959611414012683,f
"Рашид",0.0003894121657801277,m
"Софья",0.000386893329002766,f
"Азат",0.00038107710589867607,m
"Альфия",0.00037782551660426363,f
"Дина",0.00037342900150195946,f
"Карина",0.0003649565505235608,f
"Рафаэль",0.00036097220871209767,m
"Эльмира",0.0003547896093494825,f
"Нелли",0.0003449432474016138,f
"Карен",0.0003426533957858304,m
"Аслан",0.0003310209495776506,m
"Ангелина",0.00032923486531733956,f
"Венера",0.0003222279193730423,f
"Али",0.0003203044440157842,m
"Ян",0.0003162743051720054,m
"Айдар",0.00031416764168548466,m
"Инга",0.0003038633094144593,f
"Мурат",0.0002976349130195284,m
"Ахмед",0.0002894372442350238,m
"Вениамин",0.00028929985313807675,m
"Евдокия",0.0002865978282314523,f
"Эльдар",0.00028485754100345694,m
"Ираида",0.0002831172537754615,f
"Ульяна",0.00028297986267851455,f
"Святослав",0.00027656827815432096,m
"Майя",0.0002740952384092749,f
"Регина",0.00027011089659781173,f
"Ашот",0.0002639282972351965,m
"Ильяс",0.00025843265335731634,m
"Филипп",0.00025678396019395225,m
"Самвел",0.0002534865738672241,m
"Марианна",0.0002531201976086988,f
"Фарит",0.0002462048457290329,m
"Варвара",0.0002446019495979845,f
"Ибрагим",0.00024322803862851443,m
"Булат",0.00024277006830535777,m
"Феликс",0.00024272427127304208,m
"Марсель",0.00024189992469136006,m
"Всеволод",0.00024121296920662504,m
"Гузель",0.0002411213751419937,f
"Мадина",0.00023901471165547295,f
"Камиль",0.0002370912362982149,m
"Азамат",0.0002366332659750582,m
"Тарас",0.0002353509490702195,m
"Наиля",0.0002318703746142287,f
"Рафик",0.00023159559242033468,m
"Зульфия",0.00022980950816002362,f
"Богдан",0.00022802342389971255,m
"Ильнур",0.00022651212183329552,m
"Элина",0.00022605415151013883,f
"Инесса",0.0002253671960254038,f
"Ильшат",0.00022532139899308814,m
"Данила",0.00022344372066814572,m
"Рамазан",0.00021904720556584158,m
"Раис",0.00021313938839712037,m
"Мурад",0.00021126171007217795,m
"Заур",0.00021094113084596828,m
"Фатима",0.00021052895755512726,f
"Алмаз",0.00020865127923018486,m
"Родион",0.0002086054821978692,m
"Алиса",0.00020677360090524247,f
"Рашит",0.0002059950513558761,m
"Салават",0.00020146114515662492,m
"Н.",0.00020118636296273092,m
"Айгуль",0.00019985824902557655,f
"Фарид",0.00019857593212073784,m
"Эмиль",0.0001980721647652655,m
"Лиана",0.0001970188330220051,f
"Фаина",0.0001963318775372701,f
"Ильгиз",0.00019605709534337607,m
"Ирек",0.00019395043185685534,m
"Тигран",0.0001931260852751733,m
"Тагир",0.0001872182681064521,m
"Матвей",0.00018552377791077236,m
"Пётр",0.00018538638681382536,m
"Ростислав",0.00018524899571687836,m
"Элла",0.00018355450552119863,f
"Элеонора",0.0001830049411334106,f
"Ришат",0.00018030291622678617,m
"София",0.00018021132216215484,f
"Арсений",0.00017902059932194746,m
"Ислам",0.0001782420497725811,m
"Арина",0.00017746350022321473,f
"Алан",0.000175494227833641,m
"Амир",0.0001727464058947009,m
"Луиза",0.00017192205931301888,f
"Ильдус",0.00017183046524838754,m
"Анвар",0.0001714640889898622,m
"Алия",0.00017118930679596816,f
"Адам",0.00016967800472955113,m
"Рита",0.0001694032225356571,f
"Алсу",0.000166105836208929,f
"Алик",0.00016390757865777692,m
"Хасан",0.00016285424691451654,m
"Динара",0.00016216729142978152,f
"Арам",0.00016097656858957414,m
"Виолетта",0.00015836613774758104,f
"Эмма",0.0001579997614890557,f
"Снежана",0.0001562594742610603,f
"Мансур",0.00015598469206716629,m
"Иосиф",0.0001542444048391709,m
"Фарида",0.00015300788496664785,f
"Рубен",0.00015259571167580683,m
"Муса",0.0001525041176111755,m
"Патимат",0.00015241252354654416,f
"Расул",0.00015241252354654416,m
"Галия",0.00015218353838496583,f
"Фанис",0.00014993948380149808,m
"Казбек",0.00014847397876739668,m
"Левон",0.00014636731528087595,m
"Гагик",0.0001463215182485603,m
"Ленар",0.00014618412715161326,m
"Арман",0.00014421485476203953,m
"Ефим",0.00014197080017857178,m
"Динар",0.000139039790110369,m
"Сурен",0.00013830703759331833,m
"Рудольф",0.00013752848804395197,m
"Раиль",0.00013711631475311095,m
"Илона",0.00013697892365616395,f
"Тахир",0.0001361545770744819,m
"Исмаил",0.00013606298300985057,m
"Расим",0.00013583399784827224,m
"Рафаил",0.00013510124533122153,m
"Анзор",0.0001350096512665902,m
"Марс",0.00013468907204038054,m
"Алеся",0.00013317776997396347,f
"Лейла",0.00013143748274596807,f
"Кира",0.00013120849758438974,f
"Рафис",0.00012937661629176301,m
"Ю.",0.00012759053203145192,m
"Султан",0.0001274989379668206,m
"Аида",0.00012639980919124455,f
"Фёдор",0.00012617082402966622,m
"Эдгар",0.0001247511160278805,m
"Зураб",0.00012452213086630215,m
"Л.",0.00012443053680167082,f
"Эрик",0.00012397256647851413,m
"Гульназ",0.00012346879912304178,f
"Иннокентий",0.0001232856109937791,m
"Захар",0.0001232856109937791,m
"Янина",0.00012314821989683211,f
"Геворг",0.00012177430892736206,m
"Зарема",0.00012021720982862934,f
"Семён",0.00011705721459884823,m
"Клара",0.00011682822943726988,f
"Лада",0.00011659924427569154,f
"Эльза",0.00011632446208179753,f
"Андраник",0.00011582069472632517,m
"Пелагея",0.00011023345678381364,f
"Вардан",0.00011009606568686664,m
"Алим",0.00010881374878202792,m
"Эрнест",0.00010876795174971226,m
"Иса",0.00010711925858634819,m
"Залина",0.00010707346155403253,f
"Артемий",0.00010679867936013851,m
"Арутюн",0.00010455462477667078,m
"Владлен",0.00010368448116267308,m
"Мухамед",0.0001035012930334104,m
"Рауф",0.00010304332271025371,m
"Зухра",0.00010258535238709704,f
"Лия",0.00010244796129015002,f
"Аминат",0.00010125723844994265,f
"Нурия",0.00010121144141762698,f
"Рушан",9.979173341584126e-05,m
"Баир",9.947115418963159e-05,m
"Рим",9.837202541405554e-05,m
"Юсуп",9.814304025247721e-05,m
"Умар",9.617376786290347e-05,m
"Диляра",9.59905797336408e-05,f
"Зуфар",9.580739160437813e-05,m
"Ильнар",9.544101534585277e-05,m
"Розалия",9.525782721659011e-05,f
"Рамис",9.49830450226961e-05,m
"Лена",9.461666876417074e-05,f
"Неля",9.447927766722374e-05,f
"Асия",9.310536669775369e-05,f
"Рафаиль",9.305956966543802e-05,m
"Люция",9.283058450385968e-05,f
"Артак",9.273899043922835e-05,m
"Сусанна",9.269319340691268e-05,f
"Спартак",9.246420824533433e-05,m
"Гарик",9.095290617891728e-05,m
"Алефтина",9.067812398502327e-05,f
"Т.",9.044913882344493e-05,f
"Лина",9.026595069418226e-05,f
"Рифат",8.907522785397487e-05,m
"Фаниль",8.898363378934354e-05,m
"Муслим",8.893783675702788e-05,m
"Эмилия",8.866305456313387e-05,f
"Альфред",8.747233172292649e-05,m
"Резеда",8.719754952903248e-05,f
"Ася",8.692276733513847e-05,f
"Сания",8.61442177857721e-05,f
"Алишер",8.60068266888251e-05,m
"Серафима",8.60068266888251e-05,f
"Афанасий",8.60068266888251e-05,m
"Талгат",8.591523262419377e-05,m
"Нариман",8.550305933335275e-05,m
"Зарина",8.48619008809334e-05,f
"Оганес",8.431233649314537e-05,m
"Лейсан",8.390016320230437e-05,f
"Айнур",8.367117804072602e-05,m
"Флюра",8.261784629746564e-05,f
"Марьям",8.252625223283431e-05,f
"Назим",8.165610861883661e-05,m
"Нонна",8.142712345725827e-05,f
"Рамиля",8.142712345725827e-05,f
"Нияз",8.101495016641726e-05,m
"Саид",7.932045997073753e-05,m
"Юлиана",7.881669261526518e-05,f
"Антонида",7.881669261526518e-05,f
"Гаджи",7.867930151831818e-05,m
"Арслан",7.840451932442417e-05,m
"Ахмет",7.794654900126748e-05,m
"Анаит",7.725959351653246e-05,f
"Асият",7.721379648421679e-05,m
"Гасан",7.693901429032278e-05,m
"Илдар",7.597727661169374e-05,m
"Сулейман",7.593147957937807e-05,m
"Прасковья",7.519872706232738e-05,f
"Рамзия",7.506133596538037e-05,f
"Анар",7.492394486843337e-05,m
"Сапарбек",7.478655377148636e-05,m
"Сослан",7.446597454527668e-05,m
"Адель",7.377901906054166e-05,m
"Саркис",7.3733222028226e-05,m
"Каринэ",7.336684576970064e-05,f
"Сабина",7.318365764043798e-05,f
"Омар",7.304626654349096e-05,m
"Аскар",7.295467247885963e-05,m
"Рамиз",7.258829622033429e-05,m
"Беслан",7.249670215570294e-05,m
"Ильфат",7.19929348002306e-05,m
"Нелля",7.167235557402093e-05,f
"Акоп",7.162655854170525e-05,m
"Риф",7.135177634781123e-05,m
"Рима",7.11227911862329e-05,f
"Асланбек",7.020685053991954e-05,m
"Карине",7.016105350760386e-05,f
"Асхат",6.988627131370985e-05,m
"Эвелина",6.947409802286884e-05,f
"Искандер",6.942830099055317e-05,m
"Махмуд",6.915351879665916e-05,m
"Абдулла",6.897033066739648e-05,m
"Милана",6.869554847350247e-05,f
"Гамлет",6.855815737655548e-05,m
"Фания",6.846656331192414e-05,f
"Магомет",6.732163750403243e-05,m
"Идрис",6.709265234245409e-05,m
"Курбан",6.686366718087575e-05,m
"Зиля",6.677207311624441e-05,f
"Василиса",6.635989982540339e-05,f
"Земфира",6.581033543761537e-05,f
"Гаяне",6.567294434066837e-05,f
"Айшат",6.567294434066837e-05,f
"Гурген",6.56271473083527e-05,m
"Вахтанг",6.544395917909003e-05,m
"Алихан",6.544395917909003e-05,m
"Гюзель",6.539816214677436e-05,f
"Заурбек",6.521497401751168e-05,m
"Осман",6.516917698519602e-05,m
"Гузалия",6.503178588824902e-05,f
"Джамиля",6.494019182361767e-05,f
"Мустафа",6.471120666203934e-05,m
"Магомедрасул",6.4482221500461e-05,m
"Стелла",6.443642446814533e-05,f
"Ильмир",6.439062743582965e-05,m
"Энвер",6.425323633888265e-05,m
"Самир",6.425323633888265e-05,m
"Араик",6.425323633888265e-05,m
"Генрих",6.411584524193565e-05,m
"Тамерлан",6.388686008035731e-05,m
"Гульшат",6.356628085414763e-05,f
"Рустэм",6.356628085414763e-05,m
"Ризван",6.315410756330661e-05,m
"Альмира",6.310831053099094e-05,f
"Гайк",6.292512240172826e-05,m
"Ильмира",6.27419342724656e-05,f
"Данис",6.260454317551859e-05,m
"Линар",6.255874614320292e-05,m
"Марьяна",6.205497878773057e-05,f
"Таймураз",6.205497878773057e-05,m
"Арарат",6.191758769078357e-05,m
"Гаврил",6.173439956152089e-05,m
"Аскер",6.168860252920522e-05,m
"Индира",6.145961736762688e-05,f
"Ара",6.141382033531121e-05,f
"Григор",6.136802330299555e-05,m
"Леван",6.118483517373287e-05,m
"Генадий",6.109324110910154e-05,m
"Вагиф",6.10016470444702e-05,m
"Малик",6.095585001215453e-05,m
"Саида",6.072686485057619e-05,f
"Ваган",6.068106781826052e-05,m
"Рамзан",6.058947375362919e-05,m
"Сабир",5.967353310731582e-05,m
"Таиса",5.962773607500015e-05,f
"Камо",5.9261359816474807e-05,m
"Мухтар",5.884918652563379e-05,m
"Танзиля",5.884918652563379e-05,f
"Юлий",5.884918652563379e-05,m
"Лаура",5.8803389493318124e-05,f
"Ильсур",5.8620201364055446e-05,m
"Хадижат",5.8620201364055446e-05,u
"Рамил",5.839121620247711e-05,m
"Гусейн",5.820802807321443e-05,m
"Дания",5.820802807321443e-05,f
"Мирослав",5.807063697626743e-05,m
"Влада",5.770426071774208e-05,f
"Теймураз",5.7200493362269733e-05,m
"Гульфия",5.715469632995406e-05,f
"Эльчин",5.697150820069139e-05,m
"Сейран",5.678832007142872e-05,m
"Ровшан",5.628455271595636e-05,m
"Ариф",5.619295865132503e-05,m
"Рената",5.591817645743102e-05,f
"Бахтияр",5.5780785360484014e-05,m
"Надир",5.481904768185498e-05,m
"Камил",5.468165658490797e-05,m
"Вугар",5.4544265487960966e-05,m
"Закир",5.417788922943562e-05,m
"Рузанна",5.3994701100172945e-05,f
"Ильгам",5.36283248416476e-05,m
"Эдвард",5.36283248416476e-05,m
"Анфиса",5.3582527809331936e-05,f
"Димитрий",5.326194858312225e-05,m
"Заира",5.3124557486175247e-05,f
"Азиз",5.307876045385958e-05,m
"Юнус",5.307876045385958e-05,m
"Фаиль",5.2666587163018564e-05,m
"Арнольд",5.252919606607156e-05,m
"Эмин",5.2162819807546216e-05,m
"Азер",5.207122574291488e-05,m
"Эльбрус",5.1888037613652205e-05,m
"Наира",5.143006729049552e-05,f
"Ева",5.138427025817986e-05,f
"Замир",5.124687916123285e-05,m
"Фархад",5.101789399965451e-05,m
"Руфина",5.097209696733884e-05,f
"Вартан",5.092629993502317e-05,m
"Абдула",5.08805029027075e-05,m
"Милена",5.0834705870391836e-05,f
"Гаджимурад",5.060572070881349e-05,m
"Хамит",5.0468329611866486e-05,m
"Малика",5.0376735547235154e-05,f
"Миляуша",5.0193547417972475e-05,f
"Мартин",5.010195335334114e-05,m
"Тенгиз",4.996456225639414e-05,m
"Айдын",4.978137412713146e-05,m
"Игнат",4.968978006250013e-05,m
"Хачатур",4.964398303018446e-05,m
"Хамзат",4.8865433480818095e-05,m
"Шухрат",4.863644831923976e-05,m
"Ваха",4.840746315766141e-05,m
"Ильгар",4.8315869093030074e-05,m
"Айк",4.8315869093030074e-05,m
"Макар",4.794949283450473e-05,m
"Венер",4.7903695802189064e-05,m
"Леонтий",4.7903695802189064e-05,m
"Марта",4.7903695802189064e-05,f
"Амина",4.785789876987339e-05,f
"Абдурахман",4.767471064061072e-05,m
"Ким",4.749152251134805e-05,m
"Нэлли",4.7445725479032376e-05,f
"Аниса",4.735413141440104e-05,f
"Урал",4.721674031745404e-05,m
"Нинель",4.71251462528227e-05,m
"Радмир",4.707934922050703e-05,m
"Ираклий",4.685036405892869e-05,m
"Лусине",4.662137889735035e-05,f
"Эдик",4.652978483271901e-05,m
"Хусейн",4.652978483271901e-05,m
"Румия",4.6483987800403345e-05,f
"Салман",4.6483987800403345e-05,m
"Наил",4.6483987800403345e-05,m
"Назир",4.6483987800403345e-05,m
"Ильхам",4.6300799671140673e-05,m
"Аксана",4.5934423412615324e-05,f
"Гульсина",4.561384418640565e-05,f
"Ляйсан",4.5430656057142975e-05,f
"Гарегин",4.5430656057142975e-05,m
"Зелимхан",4.5155873863248965e-05,m
"Изабелла",4.4972685733986286e-05,f
"Белла",4.492688870167062e-05,f
"Халил",4.492688870167062e-05,m
"Флюр",4.483529463703928e-05,m
"Шавкат",4.469790354009228e-05,m
"Владислава",4.456051244314528e-05,f
"Грант",4.446891837851394e-05,m
"Батор",4.442312134619827e-05,m
"Темур",4.419413618461993e-05,m
"Нэля",4.414833915230426e-05,f
"Рифкат",4.4010948055357256e-05,m
"Низами",4.391935399072592e-05,m
"Норайр",4.391935399072592e-05,m
"Карим",4.387355695841025e-05,m
"Теймур",4.378196289377891e-05,m
"Нарине",4.369036882914758e-05,f
"Матрена",4.3369789602937895e-05,f
"Валериан",4.332399257062223e-05,m
"Василь",4.323239850599089e-05,m
"Башир",4.3186601473675224e-05,m
"Злата",4.300341334441255e-05,f
"Гарри",4.277442818283421e-05,m
"Асмик",4.272863115051854e-05,f
"Рашида",4.26370370858872e-05,f
"Нурлан",4.24996459889402e-05,m
"Василина",4.236225489199319e-05,f
"Якуб",4.2133269730414854e-05,m
"Геворк",4.2041675665783515e-05,m
"Саргис",4.190428456883651e-05,m
"Гульнур",4.190428456883651e-05,f
"Назар",4.1858487536520844e-05,m
"Ильназ",4.1766893471889504e-05,m
"Мгер",4.172109643957384e-05,m
"Рузалия",4.167529940725817e-05,f
"Ярослава",4.153790831031117e-05,f
"Размик",4.140051721336416e-05,m
"Радий",4.140051721336416e-05,m
"Ильгизар",4.1354720181048495e-05,m
"Расима",4.1354720181048495e-05,f
"Хава",4.1263126116417156e-05,f
"Тельман",4.121732908410149e-05,m
"Альфира",4.117153205178582e-05,f
"Марине",4.103414095483881e-05,f
"Лилиана",4.085095282557614e-05,f
"Дарима",4.0805155793260474e-05,f
"Мунир",4.0621967663997796e-05,m
"Усман",4.057617063168213e-05,m
"Чингиз",4.053037359936646e-05,m
"Руслана",4.0438779534735124e-05,f
"Янис",4.034718547010379e-05,m
"Вита",4.0209794373156786e-05,f
"Гарник",4.0209794373156786e-05,m
"Эльшан",4.0163997340841113e-05,m
"Арташес",4.011820030852545e-05,m
"Харис",4.011820030852545e-05,m
"Эльман",4.011820030852545e-05,m
"Ия",4.007240327620978e-05,f
"Александp",4.007240327620978e-05,m
"Ирма",3.984341811463144e-05,f
"Виль",3.979762108231577e-05,m
"Владилен",3.9660229985368765e-05,m
"Гаянэ",3.9568635920737426e-05,f
"Гор",3.943124482379042e-05,m
"Шамил",3.924805669452775e-05,m
"Фуад",3.915646262989641e-05,m
"Самат",3.9110665597580744e-05,m
"Бахтиёр",3.9019071532949405e-05,m
"Автандил",3.883588340368673e-05,m
"Дарина",3.879008637137107e-05,f
"Шахин",3.879008637137107e-05,m
"Бронислав",3.869849230673973e-05,m
"Эльвина",3.865269527442406e-05,f
"Раушания",3.8148927918951707e-05,f
"Серафим",3.8057333854320374e-05,m
"Армине",3.801153682200471e-05,f
"Вазген",3.791994275737337e-05,m
"Мира",3.791994275737337e-05,f
"Рамин",3.782834869274203e-05,m
"Халит",3.782834869274203e-05,m
"Халида",3.764516056347936e-05,f
"Тамаз",3.764516056347936e-05,m
"Равиля",3.759936353116369e-05,f
"Таисья",3.7416175401901014e-05,f
"Салим",3.732458133726968e-05,m
"Андриан",3.727878430495401e-05,m
"Ирик",3.727878430495401e-05,m
"Манвел",3.7004002111060004e-05,m
"Ахмат",3.7004002111060004e-05,m
"Аршак",3.695820507874433e-05,m
"Аза",3.695820507874433e-05,f
"Гиви",3.6912408046428665e-05,m
"Юсуф",3.6820813981797326e-05,m
"Ваге",3.6729219917165994e-05,m
"Надия",3.6729219917165994e-05,f
"Лилит",3.6546031787903316e-05,m
"Ануш",3.6546031787903316e-05,m
"Эльхан",3.650023475558765e-05,m
"Лира",3.650023475558765e-05,f
"Рауза",3.6362843658640644e-05,f
"Раиф",3.617965552937797e-05,m
"Владлена",3.6133858497062306e-05,f
"Джабраил",3.608806146474663e-05,m
"Алибек",3.595067036779963e-05,m
"Гюльнара",3.590487333548396e-05,f
"Владимиp",3.590487333548396e-05,m
"Алий",3.581327927085262e-05,m
"Карапет",3.5492700044642946e-05,m
"Анас",3.5492700044642946e-05,m
"Фатимат",3.544690301232728e-05,f
"Дария",3.544690301232728e-05,f
"Акиф",3.5401105980011614e-05,m
"Иршат",3.5401105980011614e-05,m
"Джамал",3.535530894769594e-05,m
"Нарек",3.535530894769594e-05,m
"Хайдар",3.535530894769594e-05,m
"Вахид",3.535530894769594e-05,m
"Мая",3.535530894769594e-05,f
"Эльмир",3.517212081843327e-05,m
"Гоар",3.508052675380193e-05,f
"Санал",3.489733862453926e-05,m
"Камилла",3.485154159222359e-05,f
"Сеpгей",3.485154159222359e-05,m
"Лиля",3.480574455990792e-05,f
"Замира",3.480574455990792e-05,f
"Мамед",3.471415049527659e-05,m
"Эллина",3.462255643064525e-05,f
"Эльнур",3.434777423675124e-05,m
"Ида",3.4256180172119905e-05,f
"Данияр",3.4164586107488566e-05,m
"Гамзат",3.4164586107488566e-05,m
"Оганнес",3.393560094591022e-05,m
"Микаил",3.393560094591022e-05,m
"Мерген",3.393560094591022e-05,m
"Гегам",3.3889803913594555e-05,m
"Овик",3.384400688127889e-05,m
"Ляля",3.384400688127889e-05,f
"Мехман",3.375241281664755e-05,m
"Сюзанна",3.3706615784331883e-05,f
"Резида",3.356922468738488e-05,f
"Анжелла",3.356922468738488e-05,f
"Демьян",3.347763062275354e-05,m
"Салих",3.343183359043787e-05,m
"Жаргал",3.343183359043787e-05,m
"Ахмад",3.3386036558122207e-05,m
"Володя",3.306545733191252e-05,m
"Хачик",3.301966029959686e-05,m
"Катерина",3.301966029959686e-05,f
"Батыр",3.297386326728119e-05,m
"Капитолина",3.297386326728119e-05,f
"Серик",3.297386326728119e-05,m
"Савелий",3.2928066234965524e-05,m
"Радион",3.2928066234965524e-05,m
"Асламбек",3.2928066234965524e-05,m
"Арменак",3.2836472170334185e-05,m
"Тофик",3.269908107338718e-05,m
"Саргылана",3.269908107338718e-05,f
"Гоча",3.2653284041071514e-05,m
"Имран",3.2470095911808835e-05,m
"Ваграм",3.242429887949317e-05,m
"Амиран",3.23785018471775e-05,m
"Руфат",3.233270481486183e-05,m
"Гурам",3.233270481486183e-05,m
"Хамид",3.233270481486183e-05,m
"Тамила",3.210371965328349e-05,f
"Рушания",3.192053152402082e-05,f
"Каролина",3.187473449170515e-05,f
"Равшан",3.187473449170515e-05,m
"Найля",3.182893745938948e-05,f
"Чингис",3.182893745938948e-05,m
"Мариам",3.1691546362442476e-05,f
"Бэлла",3.1691546362442476e-05,f
"Тихон",3.1691546362442476e-05,m
"Прокопий",3.159995229781114e-05,m
"Айна",3.155415526549547e-05,f
"Рафкат",3.155415526549547e-05,m
"Камила",3.1416764168548466e-05,f
"Видади",3.13709671362328e-05,m
"Марфа",3.1325170103917133e-05,f
"Дилшод",3.1233576039285794e-05,m
"Натиг",3.118777900697013e-05,m
"Юрик",3.105038791002312e-05,m
"Валерьян",3.100459087770745e-05,m
"Фируза",3.100459087770745e-05,f
"Илшат",3.0958793845391784e-05,m
"Августа",3.0867199780760444e-05,f
"Абубакар",3.082140274844478e-05,m
"Капиталина",3.082140274844478e-05,f
"Зайтуна",3.072980868381344e-05,f
"Зульфира",3.072980868381344e-05,f
"Симон",3.068401165149777e-05,m
"Ахат",3.068401165149777e-05,m
"Юлиан",3.054662055455077e-05,m
"Искандар",3.054662055455077e-05,m
"Аделя",3.0409229457603762e-05,f
"Герасим",3.0363432425288096e-05,m
"Рашад",3.027183836065676e-05,m
"Айсылу",3.022604132834109e-05,f
"Наида",3.0134447263709755e-05,f
"Христина",2.995125913444708e-05,f
"Мусса",2.995125913444708e-05,m
"Вачаган",2.990546210213141e-05,m
"Газинур",2.9859665069815744e-05,m
"Ваагн",2.9859665069815744e-05,m
"Мирон",2.9813868037500075e-05,m
"Шакир",2.976807100518441e-05,m
"Файруза",2.972227397286874e-05,f
"Эрнст",2.967647694055307e-05,m
"Улугбек",2.9539085843606064e-05,m
"Рустям",2.9493288811290398e-05,m
"Жан",2.9401694746659062e-05,m
"Раиля",2.9401694746659062e-05,f
"Бадри",2.9401694746659062e-05,m
"Славик",2.9310100682027723e-05,m
"Нана",2.9218506617396387e-05,f
"Заза",2.9218506617396387e-05,m
"Адольф",2.9218506617396387e-05,m
"Разия",2.8989521455818046e-05,f
"Илгар",2.8943724423502377e-05,m
"Назира",2.880633332655537e-05,f
"Юсиф",2.8714739261924036e-05,m
"Лолита",2.8714739261924036e-05,f
"Илдус",2.8668942229608366e-05,m
"Яшар",2.8668942229608366e-05,m
"Ира",2.8531551132661364e-05,f
"Мкртич",2.8485754100345694e-05,m
"Туяна",2.830256597108302e-05,f
"Виталия",2.8210971906451684e-05,f
"Карлен",2.8210971906451684e-05,m
"Лиза",2.8210971906451684e-05,f
"Мубариз",2.8165174874136018e-05,m
